Date,location,Tmax,Tmin,precipitation
05/10/1991,Bunji,30.7,17.4,0
06/10/1991,Bunji,24.3,11.2,0
07/10/1991,Bunji,27.7,11.7,0
08/10/1991,Bunji,30.7,12,0
09/10/1991,Bunji,28.8,11.7,0
10/10/1991,Bunji,29.1,13.1,0
11/10/1991,Bunji,29.7,14.4,0
12/10/1991,Bunji,27,13.3,0
13/10/1991,Bunji,25.3,11.7,0
14/10/1991,Bunji,26.4,12.8,0
15/10/1991,Bunji,21,11.2,1.35
16/10/1991,Bunji,22.6,12.3,0
17/10/1991,Bunji,18.8,11.7,0
18/10/1991,Bunji,22.1,12.8,0
19/10/1991,Bunji,18.6,8.5,0
20/10/1991,Bunji,22.6,6.6,0
21/10/1991,Bunji,23.2,6.4,0
22/10/1991,Bunji,24.3,6.6,0
23/10/1991,Bunji,25.3,6.4,0
24/10/1991,Bunji,25.3,7.2,0
25/10/1991,Bunji,25.3,6.4,0
26/10/1991,Bunji,23.7,7.8,0
27/10/1991,Bunji,24.5,13.1,0
28/10/1991,Bunji,21.2,8,0
29/10/1991,Bunji,22.6,6.4,0
30/10/1991,Bunji,22.1,5.9,0
31/10/1991,Bunji,22.6,5.4,0
01/11/1991,Bunji,24.3,5.4,0
02/11/1991,Bunji,21.5,6.4,0
03/11/1991,Bunji,21.2,7.2,0
04/11/1991,Bunji,20,8,0
05/11/1991,Bunji,18.8,6.4,0
06/11/1991,Bunji,20,5.4,0
07/11/1991,Bunji,21,4.8,0
08/11/1991,Bunji,20,4,0
09/11/1991,Bunji,19.1,5.6,0
10/11/1991,Bunji,16.7,5.4,0
11/11/1991,Bunji,18.6,5.9,0
12/11/1991,Bunji,17,8,0
13/11/1991,Bunji,16.7,8.3,0
14/11/1991,Bunji,16.2,8.5,0
15/11/1991,Bunji,18.3,3.2,0
16/11/1991,Bunji,16.7,3.2,0
17/11/1991,Bunji,18.6,4,0
18/11/1991,Bunji,18.8,2.4,0
19/11/1991,Bunji,17.3,1.3,0
20/11/1991,Bunji,16.7,1.1,0
21/11/1991,Bunji,17.3,1.3,0
22/11/1991,Bunji,18,2.4,0
23/11/1991,Bunji,15.1,3.2,0
24/11/1991,Bunji,18.3,3.2,0
25/11/1991,Bunji,17.8,3.2,0
26/11/1991,Bunji,16.7,3,0
27/11/1991,Bunji,15.3,3.7,0
28/11/1991,Bunji,15.1,4.5,0
29/11/1991,Bunji,15.6,4.5,1.35
30/11/1991,Bunji,13.8,4.5,0
01/12/1991,Bunji,8.6,3,3.54
02/12/1991,Bunji,6.5,2.4,0
03/12/1991,Bunji,7.6,0.6,0
04/12/1991,Bunji,12.4,0.8,0
05/12/1991,Bunji,8.6,-1.7,0
06/12/1991,Bunji,8.6,-1.2,0
07/12/1991,Bunji,7.6,-1.3,0
08/12/1991,Bunji,11.8,-1.1,0
09/12/1991,Bunji,13.2,-1.1,0
10/12/1991,Bunji,12.4,-1.1,0
11/12/1991,Bunji,10.8,-0.3,0
12/12/1991,Bunji,11.3,-1.6,0
13/12/1991,Bunji,10.8,-2.7,0
14/12/1991,Bunji,9.7,-3,0
15/12/1991,Bunji,10.3,-3.7,0
16/12/1991,Bunji,9.1,-3.7,0
17/12/1991,Bunji,9.1,-2.1,0
18/12/1991,Bunji,8.6,-2.7,0
19/12/1991,Bunji,10.8,-3.2,0
20/12/1991,Bunji,9.7,-1.6,0
21/12/1991,Bunji,10.8,-2.7,0
22/12/1991,Bunji,10.3,-2.1,0
23/12/1991,Bunji,9.4,-2.1,0
24/12/1991,Bunji,11.8,-1.6,0
25/12/1991,Bunji,11.3,-2.7,0
26/12/1991,Bunji,9.7,-3.2,0
27/12/1991,Bunji,12.4,-2.1,0
28/12/1991,Bunji,9.1,1.1,2.29
29/12/1991,Bunji,7,1.1,0
30/12/1991,Bunji,10.8,1.1,0
31/12/1991,Bunji,10.8,0.6,0
01/01/1992,Bunji,11.3,-1.1,0
02/01/1992,Bunji,9.7,0.6,0
03/01/1992,Bunji,7.6,1.8,3.54
04/01/1992,Bunji,4.3,1.6,1.87
05/01/1992,Bunji,6.5,-0.3,0
06/01/1992,Bunji,7.3,-1.1,0
07/01/1992,Bunji,8.6,-2.1,0
08/01/1992,Bunji,9.7,-2.7,0
09/01/1992,Bunji,9.7,-1.1,0
10/01/1992,Bunji,7.6,-0.6,0
11/01/1992,Bunji,5.9,0.8,0
12/01/1992,Bunji,9.1,-0.6,0
13/01/1992,Bunji,12.7,-0.6,0
14/01/1992,Bunji,12.4,-0.3,0
15/01/1992,Bunji,7,0.6,0
16/01/1992,Bunji,9.7,0.8,0
17/01/1992,Bunji,8.6,2.7,0
18/01/1992,Bunji,10.8,3.2,1.25
19/01/1992,Bunji,6.5,2.1,1.35
20/01/1992,Bunji,10.5,2.7,0
21/01/1992,Bunji,10.3,0.6,0
22/01/1992,Bunji,8.1,1.1,0
23/01/1992,Bunji,10.3,1.1,0
24/01/1992,Bunji,7.6,1.1,0
25/01/1992,Bunji,9.1,1.6,0
26/01/1992,Bunji,10,-1.1,0
27/01/1992,Bunji,9.7,-1.6,0
28/01/1992,Bunji,11.3,-0.3,0
29/01/1992,Bunji,8.3,3.2,0
30/01/1992,Bunji,9.1,1.1,0
31/01/1992,Bunji,10.8,1.6,0
01/02/1992,Bunji,12.4,3.7,0
02/02/1992,Bunji,14,6.4,0
03/02/1992,Bunji,16.2,4.8,0
04/02/1992,Bunji,14.6,3.7,0
05/02/1992,Bunji,16.7,3.7,0
06/02/1992,Bunji,16.7,3.7,0
07/02/1992,Bunji,16.2,4.2,0
08/02/1992,Bunji,15.1,6.1,0
09/02/1992,Bunji,18.3,6.4,0
10/02/1992,Bunji,17.8,6.9,0
11/02/1992,Bunji,18,4.2,0
12/02/1992,Bunji,18.8,5.1,0
13/02/1992,Bunji,18.3,8.5,0
14/02/1992,Bunji,18.3,8.8,0
15/02/1992,Bunji,20,10.7,0
16/02/1992,Bunji,14.3,5.4,6.76
17/02/1992,Bunji,10.8,3.7,1.87
18/02/1992,Bunji,15.1,4.8,0
19/02/1992,Bunji,18,8.1,0
20/02/1992,Bunji,17.3,9,0
21/02/1992,Bunji,12.4,5.6,0
22/02/1992,Bunji,17,6.1,0
23/02/1992,Bunji,16.2,6.9,0
24/02/1992,Bunji,15.9,8,0
25/02/1992,Bunji,17.3,9,0
26/02/1992,Bunji,17.3,8,0
27/02/1992,Bunji,10.8,5.9,8.01
28/02/1992,Bunji,11.5,6.6,0
29/02/1992,Bunji,15.6,7.5,0
01/03/1992,Bunji,17.8,5.4,0
02/03/1992,Bunji,16.2,6.4,0
03/03/1992,Bunji,18.3,5.9,0
04/03/1992,Bunji,20,6.6,0
05/03/1992,Bunji,19.1,7.8,0
06/03/1992,Bunji,17.8,9,0
07/03/1992,Bunji,18.8,7.5,0
08/03/1992,Bunji,16.7,8.3,0
09/03/1992,Bunji,17.3,9,0
10/03/1992,Bunji,19.4,7.2,0
11/03/1992,Bunji,21,8,0
12/03/1992,Bunji,21.5,6.4,0
13/03/1992,Bunji,21.5,7.2,0
14/03/1992,Bunji,21.5,11.2,0
15/03/1992,Bunji,21.5,10.9,0
16/03/1992,Bunji,17.3,9.6,0
17/03/1992,Bunji,17.3,7.7,0
18/03/1992,Bunji,20,8.8,0
19/03/1992,Bunji,20.5,10.7,0
20/03/1992,Bunji,17.8,9.9,0
21/03/1992,Bunji,15.6,9.6,0
22/03/1992,Bunji,20.5,7.5,0
23/03/1992,Bunji,22.1,8.3,0
24/03/1992,Bunji,19.4,9.3,0
25/03/1992,Bunji,21,8.5,2.08
26/03/1992,Bunji,11.3,6.9,6.24
27/03/1992,Bunji,18.3,8.3,0
28/03/1992,Bunji,20.5,10.4,0
29/03/1992,Bunji,22.6,9.3,0
30/03/1992,Bunji,24.3,9.6,0
31/03/1992,Bunji,22.1,10.9,0
01/04/1992,Bunji,22.1,10.7,0.73
02/04/1992,Bunji,19.4,10.9,0
03/04/1992,Bunji,22.4,8.5,0
04/04/1992,Bunji,23.7,9.6,0
05/04/1992,Bunji,25.3,10.2,0
06/04/1992,Bunji,25.6,10.9,0
07/04/1992,Bunji,27.7,11.2,0
08/04/1992,Bunji,27.3,12.6,0
09/04/1992,Bunji,22.1,9,8.63
10/04/1992,Bunji,10.8,7.2,38.9
11/04/1992,Bunji,12.9,5.6,0
12/04/1992,Bunji,15.1,6.6,0
13/04/1992,Bunji,17.3,6.9,0
14/04/1992,Bunji,19.4,7.7,0
15/04/1992,Bunji,20.2,10.7,0
16/04/1992,Bunji,21,10.2,0
17/04/1992,Bunji,22.4,11.2,0
18/04/1992,Bunji,17.8,9.9,0.52
19/04/1992,Bunji,24,12.6,0
20/04/1992,Bunji,25.3,13.3,0
21/04/1992,Bunji,25.9,15.5,0
22/04/1992,Bunji,23.7,13.8,0
23/04/1992,Bunji,27,12.8,0
24/04/1992,Bunji,27.5,13.3,0
25/04/1992,Bunji,29.1,15,0
26/04/1992,Bunji,28.5,14.4,0
27/04/1992,Bunji,31.8,16,0
28/04/1992,Bunji,32.9,17.1,0
29/04/1992,Bunji,31.8,17.6,0
30/04/1992,Bunji,30.5,18.1,0
01/05/1992,Bunji,26.4,15,0
02/05/1992,Bunji,26.4,12.3,0
03/05/1992,Bunji,26.4,13.6,0
04/05/1992,Bunji,30.2,13.8,0
05/05/1992,Bunji,32.9,17.6,0
06/05/1992,Bunji,32.9,17.6,0
07/05/1992,Bunji,33.4,19.8,0
08/05/1992,Bunji,31.8,18.6,0
09/05/1992,Bunji,30.2,16,0
10/05/1992,Bunji,28.5,13.8,0
11/05/1992,Bunji,30.9,14.4,0
12/05/1992,Bunji,32.9,15.5,0
13/05/1992,Bunji,34.2,15.5,0
14/05/1992,Bunji,35,18.6,0
15/05/1992,Bunji,35,17.6,0
16/05/1992,Bunji,36.1,19.8,0
17/05/1992,Bunji,35.6,23.2,0
18/05/1992,Bunji,26.1,15.2,0
19/05/1992,Bunji,29.1,18.1,0
20/05/1992,Bunji,30.2,15.7,0
21/05/1992,Bunji,31.2,17.1,0
22/05/1992,Bunji,31.8,21.3,0
23/05/1992,Bunji,33.4,18.1,0
24/05/1992,Bunji,32.9,18.1,0
25/05/1992,Bunji,32.9,19.8,0
26/05/1992,Bunji,31.8,18.6,0
27/05/1992,Bunji,31.8,18.6,0
28/05/1992,Bunji,34,19.2,0
29/05/1992,Bunji,31.8,18.4,0
30/05/1992,Bunji,31.2,17.6,0
31/05/1992,Bunji,32.3,19.8,0
01/06/1992,Bunji,29.1,19.2,0
02/06/1992,Bunji,30.7,17.6,0.83
03/06/1992,Bunji,29.1,16.5,0
04/06/1992,Bunji,29.1,16,0
05/06/1992,Bunji,24.8,13.3,4.37
06/06/1992,Bunji,24.8,16.5,0
07/06/1992,Bunji,23.2,14.7,0
08/06/1992,Bunji,27.7,18.6,0
09/06/1992,Bunji,28.5,16,0
10/06/1992,Bunji,29.1,17.1,0
11/06/1992,Bunji,30.5,15.5,1.25
12/06/1992,Bunji,24.3,12.8,8.53
13/06/1992,Bunji,23.2,14.4,0
14/06/1992,Bunji,29.7,16.5,0
15/06/1992,Bunji,30.7,17.1,0
16/06/1992,Bunji,31.2,17.9,0
17/06/1992,Bunji,28.8,14.4,0
18/06/1992,Bunji,32.9,16,0
19/06/1992,Bunji,33.4,18.1,0
20/06/1992,Bunji,32.9,16.5,0
21/06/1992,Bunji,35,18.1,0
22/06/1992,Bunji,36.1,21.3,0
23/06/1992,Bunji,36.7,24.6,0
24/06/1992,Bunji,36.1,20,0
25/06/1992,Bunji,35.6,22.4,0
26/06/1992,Bunji,35.6,24.6,0
27/06/1992,Bunji,36.1,26.4,0
28/06/1992,Bunji,35.6,22.9,0
29/06/1992,Bunji,31.2,21.9,0
30/06/1992,Bunji,33.4,21.3,0
01/07/1992,Bunji,32.6,17.6,1.25
02/07/1992,Bunji,30.5,18.9,0
03/07/1992,Bunji,32.9,20.5,0
04/07/1992,Bunji,35.6,19.8,0
05/07/1992,Bunji,35.6,21.3,0
06/07/1992,Bunji,37.7,21.9,0
07/07/1992,Bunji,38,23.4,0
08/07/1992,Bunji,39.9,24,0
09/07/1992,Bunji,39.9,25.1,0
10/07/1992,Bunji,39.9,28.2,0
11/07/1992,Bunji,39.6,29.4,0
12/07/1992,Bunji,38.2,28.8,0
13/07/1992,Bunji,37.2,17.1,12.48
14/07/1992,Bunji,28,14.7,2.5
15/07/1992,Bunji,28.3,17.4,0
16/07/1992,Bunji,29.1,17.4,0
17/07/1992,Bunji,32.9,18.1,0
18/07/1992,Bunji,35.6,19.8,0
19/07/1992,Bunji,36.1,22.7,0
20/07/1992,Bunji,33.4,21.9,0
21/07/1992,Bunji,31.2,20.8,0
22/07/1992,Bunji,37.7,28.2,0
23/07/1992,Bunji,38.2,25.1,0
24/07/1992,Bunji,38.2,27.7,0
25/07/1992,Bunji,39.9,28.8,0
26/07/1992,Bunji,39.9,29.4,0
27/07/1992,Bunji,39.4,25.1,0
28/07/1992,Bunji,34.5,24.6,0
29/07/1992,Bunji,36.1,22.4,0
30/07/1992,Bunji,38.2,27.7,0
31/07/1992,Bunji,37,27.2,0
01/08/1992,Bunji,37.2,26.7,0
02/08/1992,Bunji,34.5,27.7,0
03/08/1992,Bunji,38.8,28.2,0
04/08/1992,Bunji,37.2,28.2,0
05/08/1992,Bunji,34.7,20.8,4.47
06/08/1992,Bunji,25.9,21.6,1.25
07/08/1992,Bunji,25.3,19.2,14.14
08/08/1992,Bunji,26.4,19.8,0.62
09/08/1992,Bunji,29.7,19.2,0
10/08/1992,Bunji,33.2,20.3,0
11/08/1992,Bunji,36.7,19.8,6.76
12/08/1992,Bunji,31.2,19.5,4.06
13/08/1992,Bunji,25.9,19.8,0.83
14/08/1992,Bunji,33.2,20.8,0
15/08/1992,Bunji,34,20.3,1.56
16/08/1992,Bunji,27.5,18.1,15.39
17/08/1992,Bunji,27,17.4,0
18/08/1992,Bunji,32.9,18.9,0
19/08/1992,Bunji,32.3,20.5,0
20/08/1992,Bunji,33.7,20.8,0
21/08/1992,Bunji,32.9,22.4,0
22/08/1992,Bunji,32.9,20.5,2.08
23/08/1992,Bunji,34,20.3,0
24/08/1992,Bunji,32.1,21.3,0
25/08/1992,Bunji,29.7,20,0
26/08/1992,Bunji,34,19.2,0
27/08/1992,Bunji,34,18.4,0
28/08/1992,Bunji,32.3,22.4,0
29/08/1992,Bunji,30.7,17.1,13.83
30/08/1992,Bunji,24.5,15,6.66
31/08/1992,Bunji,28.3,15.2,0
01/09/1992,Bunji,30.9,19.2,0
02/09/1992,Bunji,24.8,16.5,2.29
03/09/1992,Bunji,23.2,16,2.39
04/09/1992,Bunji,24.3,13.8,0
05/09/1992,Bunji,28.8,13.6,0
06/09/1992,Bunji,33.4,14.7,0
07/09/1992,Bunji,34.5,16.5,0
08/09/1992,Bunji,34,17.6,0
09/09/1992,Bunji,34.2,17.4,0
10/09/1992,Bunji,33.4,20.5,0
11/09/1992,Bunji,35,18.9,0
12/09/1992,Bunji,34.5,17.6,0
13/09/1992,Bunji,35.6,18.6,0
14/09/1992,Bunji,33.4,24,0
15/09/1992,Bunji,32.9,15.5,0
16/09/1992,Bunji,29.1,17.6,0
17/09/1992,Bunji,31.2,15,0
18/09/1992,Bunji,32.9,15.7,0
19/09/1992,Bunji,34.5,17.9,0
20/09/1992,Bunji,32.4,16.8,0
21/09/1992,Bunji,28,15.5,0
22/09/1992,Bunji,27,13.8,0
23/09/1992,Bunji,25.3,12.8,0
24/09/1992,Bunji,27.5,14.7,0
25/09/1992,Bunji,25.9,12.3,0
26/09/1992,Bunji,24.3,14.4,0
27/09/1992,Bunji,23.7,11.7,0
28/09/1992,Bunji,25.3,11.2,0
29/09/1992,Bunji,28.5,11.4,0
30/09/1992,Bunji,30.2,13.1,0
01/10/1992,Bunji,29.1,16.5,0
02/10/1992,Bunji,28,13.3,0
03/10/1992,Bunji,27.5,16,0
04/10/1992,Bunji,30.2,12.8,0
05/10/1992,Bunji,30.7,11.7,0
06/10/1992,Bunji,31,11.2,0
07/10/1992,Bunji,30.7,11.2,0
08/10/1992,Bunji,30.5,11.2,0
09/10/1992,Bunji,30.2,13.1,0
10/10/1992,Bunji,29.1,14.7,0
11/10/1992,Bunji,28.5,12.8,0
12/10/1992,Bunji,29.1,12.3,0
13/10/1992,Bunji,25.9,13.6,0
14/10/1992,Bunji,27,11.7,1.25
15/10/1992,Bunji,22.1,12.3,1.35
16/10/1992,Bunji,20.5,9.3,0
17/10/1992,Bunji,22.6,9.6,0
18/10/1992,Bunji,25.3,9.9,0
19/10/1992,Bunji,24.8,12.3,0
20/10/1992,Bunji,24.3,12.3,0
21/10/1992,Bunji,20.8,11.2,0
22/10/1992,Bunji,23.7,9.9,0
23/10/1992,Bunji,25.3,8.8,0
24/10/1992,Bunji,24.8,9.6,0
25/10/1992,Bunji,24.3,10.9,1.25
26/10/1992,Bunji,20.5,11.2,1.46
27/10/1992,Bunji,17.8,8.5,4.37
28/10/1992,Bunji,18.8,9,0
29/10/1992,Bunji,22.1,7.5,0
30/10/1992,Bunji,22.6,7.7,0
31/10/1992,Bunji,23.5,7.5,0
01/11/1992,Bunji,28.9,15.7,0
02/11/1992,Bunji,27.5,15.8,0
03/11/1992,Bunji,27.6,15.4,0
04/11/1992,Bunji,27.2,15.4,0
05/11/1992,Bunji,27.4,14.9,0
06/11/1992,Bunji,27.4,14.6,0
07/11/1992,Bunji,27.6,14.9,0
08/11/1992,Bunji,27.5,14.3,0
09/11/1992,Bunji,26.9,14.1,0
10/11/1992,Bunji,25.2,15.4,0
11/11/1992,Bunji,24.3,16,0.73
12/11/1992,Bunji,22.3,14.4,2.81
13/11/1992,Bunji,21.8,14.2,0
14/11/1992,Bunji,23.6,12,0
15/11/1992,Bunji,24.1,13,2.91
16/11/1992,Bunji,21.5,13.4,0
17/11/1992,Bunji,18.4,11.9,6.34
18/11/1992,Bunji,21.2,10.9,0
19/11/1992,Bunji,21.8,10.6,0
20/11/1992,Bunji,21.7,9.8,0
21/11/1992,Bunji,22.3,12.5,1.04
22/11/1992,Bunji,20.9,9.6,0.21
23/11/1992,Bunji,21.3,8.6,0
24/11/1992,Bunji,21.8,7.4,0
25/11/1992,Bunji,22.4,6.5,0
26/11/1992,Bunji,21.8,6,0
27/11/1992,Bunji,21.6,8.6,0
28/11/1992,Bunji,21,10.1,0
29/11/1992,Bunji,19.4,8.4,0
30/11/1992,Bunji,20.8,7.1,0
01/12/1992,Bunji,15.6,1.1,0
02/12/1992,Bunji,13.5,2.7,0
03/12/1992,Bunji,10.3,3.5,0
04/12/1992,Bunji,10.5,4.8,0
05/12/1992,Bunji,9.4,3.2,0
06/12/1992,Bunji,6.5,3.5,0
07/12/1992,Bunji,10.3,3.7,0
08/12/1992,Bunji,11.3,4.2,0
09/12/1992,Bunji,13.5,3.7,0
10/12/1992,Bunji,11.3,1.1,0
11/12/1992,Bunji,11.5,0.6,0.73
12/12/1992,Bunji,12.6,-0.6,2.81
13/12/1992,Bunji,10.8,0,0
14/12/1992,Bunji,13.2,-0.8,1.25
15/12/1992,Bunji,13.2,-0.8,4.26
16/12/1992,Bunji,12.1,0.8,0
17/12/1992,Bunji,12.4,0.6,6.34
18/12/1992,Bunji,13.8,0.6,0
19/12/1992,Bunji,12.9,-0.6,0
20/12/1992,Bunji,9.1,0.3,0
21/12/1992,Bunji,10.3,-0.6,1.04
22/12/1992,Bunji,7,-1.1,0.21
23/12/1992,Bunji,10.8,-0.8,0
24/12/1992,Bunji,10.3,-0.8,0
25/12/1992,Bunji,8.6,1.3,1.25
26/12/1992,Bunji,10,1.8,1.46
27/12/1992,Bunji,8.3,2.1,4.37
28/12/1992,Bunji,11.3,0,0
29/12/1992,Bunji,10.5,0,0
30/12/1992,Bunji,11.8,-1,0
31/12/1992,Bunji,12.9,-1.9,0
01/01/1993,Bunji,10.3,-1,0
02/01/1993,Bunji,10,0,0
03/01/1993,Bunji,11.3,-2.9,0
04/01/1993,Bunji,10.3,-2.4,0
05/01/1993,Bunji,10.8,-4.8,0
06/01/1993,Bunji,9.1,-3,0
07/01/1993,Bunji,8.6,-3.2,0
08/01/1993,Bunji,9.1,-3.2,0
09/01/1993,Bunji,10.8,-3.7,0
10/01/1993,Bunji,12.4,-0.8,0
11/01/1993,Bunji,10.3,-0.8,0
12/01/1993,Bunji,9.7,-0.6,0
13/01/1993,Bunji,9.7,0,0
14/01/1993,Bunji,10.8,-2.4,0
15/01/1993,Bunji,5.9,-2.1,0
16/01/1993,Bunji,9.1,-4.3,0
17/01/1993,Bunji,10.8,-2.9,0
18/01/1993,Bunji,11.5,-0.6,0
19/01/1993,Bunji,10.3,1.3,0
20/01/1993,Bunji,11.3,0.8,0
21/01/1993,Bunji,11.8,-1.8,0
22/01/1993,Bunji,12.4,-2.1,0
23/01/1993,Bunji,11.1,-2.7,0
24/01/1993,Bunji,11.8,-1.6,0
25/01/1993,Bunji,12.4,2.4,0
26/01/1993,Bunji,14.6,2.4,0
27/01/1993,Bunji,15.6,1.3,0
28/01/1993,Bunji,14.8,1.3,0
29/01/1993,Bunji,15.1,1.1,0
30/01/1993,Bunji,16.2,1.1,0
31/01/1993,Bunji,16.2,1.8,0
01/02/1993,Bunji,16.2,2.1,0
02/02/1993,Bunji,15.6,2.4,0
03/02/1993,Bunji,12.9,4,0
04/02/1993,Bunji,16.7,5.6,0
05/02/1993,Bunji,15.6,4.8,0
06/02/1993,Bunji,14.6,5.1,0
07/02/1993,Bunji,14.6,6.9,0
08/02/1993,Bunji,16.4,5.6,0
09/02/1993,Bunji,16.7,5.9,0
10/02/1993,Bunji,17,6.9,0
11/02/1993,Bunji,17,7.2,0
12/02/1993,Bunji,14.6,6.9,0
13/02/1993,Bunji,14,7.2,0
14/02/1993,Bunji,16.2,7.5,0
15/02/1993,Bunji,15.6,5.9,0
16/02/1993,Bunji,16.2,5.9,0
17/02/1993,Bunji,15.9,4,0
18/02/1993,Bunji,13.8,3.5,0
19/02/1993,Bunji,12.6,4,0
20/02/1993,Bunji,14.6,5.6,0
21/02/1993,Bunji,14.6,6.1,0
22/02/1993,Bunji,11.6,5.9,0
23/02/1993,Bunji,14.8,2.9,0
24/02/1993,Bunji,17.8,2.4,0
25/02/1993,Bunji,16.4,3.2,0
26/02/1993,Bunji,16.5,6.9,0
27/02/1993,Bunji,16.7,8.5,0
28/02/1993,Bunji,13.8,5.9,1.25
01/03/1993,Bunji,15.3,6.4,0
02/03/1993,Bunji,14,5.9,0
03/03/1993,Bunji,17.8,7.5,0
04/03/1993,Bunji,14,5.1,0
05/03/1993,Bunji,14.6,4.8,0
06/03/1993,Bunji,17.8,6.1,0
07/03/1993,Bunji,18.3,3.7,0
08/03/1993,Bunji,18.3,4.2,0
09/03/1993,Bunji,19.4,4.8,0
10/03/1993,Bunji,20.5,7.5,0
11/03/1993,Bunji,17.3,8.3,0
12/03/1993,Bunji,15.1,6.4,0
13/03/1993,Bunji,12.7,4.8,0
14/03/1993,Bunji,13.2,6.4,0
15/03/1993,Bunji,14,5.9,0
16/03/1993,Bunji,16.7,5.9,0
17/03/1993,Bunji,20,7.2,0
18/03/1993,Bunji,15.6,5.9,1.25
19/03/1993,Bunji,13.5,5.9,0
20/03/1993,Bunji,12.9,6.4,3.85
21/03/1993,Bunji,9.1,4.8,9.05
22/03/1993,Bunji,11.3,4.8,0.83
23/03/1993,Bunji,18.6,6.9,0
24/03/1993,Bunji,21.5,6.9,0
25/03/1993,Bunji,20.5,7.7,0
26/03/1993,Bunji,22.4,9,0
27/03/1993,Bunji,23.7,10.2,0
28/03/1993,Bunji,25.9,11.7,0
29/03/1993,Bunji,21.8,12.8,0
30/03/1993,Bunji,25,13.3,0
31/03/1993,Bunji,26.7,15,0
01/04/1993,Bunji,27.5,11.7,0
02/04/1993,Bunji,14,6.9,3.54
03/04/1993,Bunji,20,8.8,0
04/04/1993,Bunji,21,9,0
05/04/1993,Bunji,23.7,10.7,0
06/04/1993,Bunji,21.8,12.3,0
07/04/1993,Bunji,23.2,11.7,0
08/04/1993,Bunji,24.3,10.7,0
09/04/1993,Bunji,25.9,10.7,0
10/04/1993,Bunji,26.4,11.7,0
11/04/1993,Bunji,27,12.3,0
12/04/1993,Bunji,28.5,12.8,0
13/04/1993,Bunji,30.2,14.4,0
14/04/1993,Bunji,31.2,14.4,0
15/04/1993,Bunji,31.8,15,0
16/04/1993,Bunji,31.8,16,0
17/04/1993,Bunji,32.3,18.1,0
18/04/1993,Bunji,31.8,17.6,0
19/04/1993,Bunji,28,15.5,0
20/04/1993,Bunji,26.4,16,0
21/04/1993,Bunji,28.5,13.8,0
22/04/1993,Bunji,30.7,13.8,0
23/04/1993,Bunji,31.8,17.9,0
24/04/1993,Bunji,26.7,12.8,0.73
25/04/1993,Bunji,23.7,12.3,0
26/04/1993,Bunji,28,12.8,0
27/04/1993,Bunji,30.9,13.8,0
28/04/1993,Bunji,32.6,15,0
29/04/1993,Bunji,32.9,16.5,0
30/04/1993,Bunji,33.4,21,0
01/05/1993,Bunji,32.6,20.3,0
02/05/1993,Bunji,32.3,16.5,0
03/05/1993,Bunji,34.5,18.1,0
04/05/1993,Bunji,34.5,21.3,0
05/05/1993,Bunji,32.3,18.6,0
06/05/1993,Bunji,27,15,0
07/05/1993,Bunji,31.8,17.1,0
08/05/1993,Bunji,31.8,19.8,0
09/05/1993,Bunji,27.5,13.3,0
10/05/1993,Bunji,29.1,15,1.04
11/05/1993,Bunji,28,16.8,0
12/05/1993,Bunji,31.8,14.4,0
13/05/1993,Bunji,35,18.6,0
14/05/1993,Bunji,34.5,20.8,0
15/05/1993,Bunji,35.6,22.9,0
16/05/1993,Bunji,36.7,22.9,0
17/05/1993,Bunji,30.2,18.6,0
18/05/1993,Bunji,33.4,21.6,0
19/05/1993,Bunji,34.7,17.1,1.25
20/05/1993,Bunji,31.8,16,0
21/05/1993,Bunji,24.8,12.8,1.35
22/05/1993,Bunji,25.3,13.6,0
23/05/1993,Bunji,25.3,17.6,0
24/05/1993,Bunji,22.1,15.2,0
25/05/1993,Bunji,24.8,12,0
26/05/1993,Bunji,28,15.5,0
27/05/1993,Bunji,28,15.5,0
28/05/1993,Bunji,29.1,18.6,0
29/05/1993,Bunji,27.5,18.1,0
30/05/1993,Bunji,27,17.1,0
31/05/1993,Bunji,30.9,17.1,0
01/06/1993,Bunji,28,15.5,0
02/06/1993,Bunji,31.8,18.1,0
03/06/1993,Bunji,26.7,16.5,0
04/06/1993,Bunji,28,16.2,1.35
05/06/1993,Bunji,27,13.3,4.99
06/06/1993,Bunji,30.2,15.2,0
07/06/1993,Bunji,29.7,16.5,0
08/06/1993,Bunji,32.9,19.2,0
09/06/1993,Bunji,36.4,19.8,0
10/06/1993,Bunji,37.2,18.6,0
11/06/1993,Bunji,36.7,19.8,0
12/06/1993,Bunji,38.8,21.3,0
13/06/1993,Bunji,36.1,24.6,0
14/06/1993,Bunji,38.2,28.5,0
15/06/1993,Bunji,34,22.4,0.62
16/06/1993,Bunji,32.9,23.4,0
17/06/1993,Bunji,30.2,18.6,0
18/06/1993,Bunji,28.5,19.8,0
19/06/1993,Bunji,27.5,16.5,0
20/06/1993,Bunji,33.4,18.6,0
21/06/1993,Bunji,35,20.8,0
22/06/1993,Bunji,38.2,24.6,0
23/06/1993,Bunji,35.6,20.3,0
24/06/1993,Bunji,37.7,24,0
25/06/1993,Bunji,38.8,27.2,0
26/06/1993,Bunji,38.8,21.9,1.04
27/06/1993,Bunji,38.2,27.7,0
28/06/1993,Bunji,32.3,28.8,0
29/06/1993,Bunji,31.8,18.1,8.94
30/06/1993,Bunji,22.1,18.1,1.56
01/07/1993,Bunji,30.7,19.8,0
02/07/1993,Bunji,35.8,22.4,0
